user_id,prd_id,title,ranking
Swaziland,Clothes,Clothes,7654
Tuvalu,Snacks,Snacks,2180
Djibouti,Beverages,Beverages,8089
Swaziland,Personal Care,Personal Care,6479
Jamaica,Cereal,Cereal,5481
Bhutan,Baby Food,Baby Food,5254
Serbia,Cosmetics,Cosmetics,2992
Liechtenstein,Cosmetics,Cosmetics,7919
Slovenia,Personal Care,Personal Care,6288
Iceland,Beverages,Beverages,6387
Laos,Household,Household,3533
San Marino,Cereal,Cereal,5073
Tanzania,Office Supplies,Office Supplies,5389
Sweden,Beverages,Beverages,892
Tanzania,Household,Household,5023
Ukraine,Household,Household,3256
Somalia,Beverages,Beverages,8096
Mali,Cosmetics,Cosmetics,4080
Germany,Vegetables,Vegetables,2775
East Timor,Cereal,Cereal,7779
Fiji,Cereal,Cereal,9722
Burkina Faso,Snacks,Snacks,1266
South Sudan,Beverages,Beverages,2102
Taiwan,Personal Care,Personal Care,3955
Iceland,Vegetables,Vegetables,5578
Canada,Fruits,Fruits,7760
Sao Tome and Principe,Personal Care,Personal Care,8316
Slovakia,Office Supplies,Office Supplies,7096
Solomon Islands,Snacks,Snacks,978
Guinea-Bissau,Personal Care,Personal Care,8876
Cape Verde,Household,Household,6730
Norway,Clothes,Clothes,2514
Algeria,Clothes,Clothes,1234
Mali,Baby Food,Baby Food,9926
Malawi,Fruits,Fruits,2656
Lithuania,Snacks,Snacks,5524
Belgium,Vegetables,Vegetables,1659
Kazakhstan,Clothes,Clothes,6222
Dominica,Household,Household,1407
Guinea,Beverages,Beverages,1436
Namibia,Clothes,Clothes,7564
Sudan,Cosmetics,Cosmetics,3078
Norway,Baby Food,Baby Food,8295
Kiribati,Cereal,Cereal,5563
Uzbekistan,Vegetables,Vegetables,4263
Equatorial Guinea,Fruits,Fruits,5805
Mali,Personal Care,Personal Care,8632
Czech Republic,Clothes,Clothes,3218
Saint Kitts and Nevis ,Fruits,Fruits,7068
Bhutan,Office Supplies,Office Supplies,9716
South Korea,Personal Care,Personal Care,7732
Denmark,Baby Food,Baby Food,9714
Eritrea,Household,Household,1291
Philippines,Clothes,Clothes,124
Guatemala,Vegetables,Vegetables,907
Greece,Baby Food,Baby Food,362
Rwanda,Beverages,Beverages,2245
Malta,Personal Care,Personal Care,2341
Sierra Leone,Snacks,Snacks,3469
Niger,Cosmetics,Cosmetics,476
Germany,Cereal,Cereal,5243
Italy,Cereal,Cereal,1680
Somalia,Meat,Meat,730
Uzbekistan,Meat,Meat,5367
Cameroon,Meat,Meat,5596
Kosovo,Office Supplies,Office Supplies,3452
Turkmenistan,Office Supplies,Office Supplies,8004
Cape Verde,Office Supplies,Office Supplies,349
Syria,Vegetables,Vegetables,8618
Rwanda,Snacks,Snacks,2972
Nauru,Beverages,Beverages,602
Togo,Baby Food,Baby Food,734
Moldova ,Clothes,Clothes,9621
Azerbaijan,Personal Care,Personal Care,5550
Philippines,Cereal,Cereal,3838
Bahrain,Meat,Meat,1834
Saint Lucia,Cereal,Cereal,3918
Djibouti,Beverages,Beverages,6500
Tuvalu,Vegetables,Vegetables,3023
Togo,Cereal,Cereal,8962
Bulgaria,Office Supplies,Office Supplies,6820
Papua New Guinea,Baby Food,Baby Food,1134
China,Household,Household,3471
Spain,Cosmetics,Cosmetics,7430
Mauritius ,Cereal,Cereal,3641
Armenia,Baby Food,Baby Food,4764
Guatemala,Meat,Meat,493
Ireland,Clothes,Clothes,2551
Cuba,Fruits,Fruits,9693
Mongolia,Fruits,Fruits,2704
Afghanistan,Snacks,Snacks,9403
Marshall Islands,Cosmetics,Cosmetics,9637
Bangladesh,Cosmetics,Cosmetics,288
Ghana,Snacks,Snacks,265
South Korea,Cereal,Cereal,5512
El Salvador,Personal Care,Personal Care,4002
Slovakia,Cereal,Cereal,739
Equatorial Guinea,Cereal,Cereal,2761
Djibouti,Office Supplies,Office Supplies,4133
Ethiopia,Fruits,Fruits,956
Norway,Cereal,Cereal,6359
Luxembourg,Fruits,Fruits,5502
Cuba,Baby Food,Baby Food,579
Madagascar,Vegetables,Vegetables,5813
Belarus,Meat,Meat,2459
Kuwait,Office Supplies,Office Supplies,3803
Cambodia,Baby Food,Baby Food,163
Azerbaijan,Cereal,Cereal,3886
Malta,Personal Care,Personal Care,4353
Slovakia,Snacks,Snacks,2976
Montenegro,Snacks,Snacks,8196
Saudi Arabia,Snacks,Snacks,487
Somalia,Office Supplies,Office Supplies,7354
Central African Republic,Snacks,Snacks,8332
Turkey,Personal Care,Personal Care,9991
Monaco,Personal Care,Personal Care,927
Azerbaijan,Vegetables,Vegetables,6772
Saudi Arabia,Meat,Meat,5186
South Africa,Office Supplies,Office Supplies,861
Azerbaijan,Clothes,Clothes,521
Cuba,Office Supplies,Office Supplies,7921
Sweden,Cosmetics,Cosmetics,8848
Central African Republic,Household,Household,6118
Mauritius ,Office Supplies,Office Supplies,4580
Zambia,Cereal,Cereal,6114
Uganda,Baby Food,Baby Food,4632
Uzbekistan,Meat,Meat,1075
Mauritius ,Beverages,Beverages,8417
The Bahamas,Office Supplies,Office Supplies,6663
Sao Tome and Principe,Cosmetics,Cosmetics,7850
El Salvador,Cosmetics,Cosmetics,1044
Barbados,Vegetables,Vegetables,7344
East Timor,Household,Household,4881
Ethiopia,Beverages,Beverages,3814
San Marino,Snacks,Snacks,1338
Portugal,Baby Food,Baby Food,6674
Moldova ,Cereal,Cereal,6079
Bangladesh,Meat,Meat,7838
Kuwait,Clothes,Clothes,7269
Australia,Cereal,Cereal,1720
Portugal,Snacks,Snacks,5571
Brunei,Cereal,Cereal,5233
Algeria,Cosmetics,Cosmetics,4149
Finland,Snacks,Snacks,7793
Montenegro,Cosmetics,Cosmetics,8668
Kuwait,Baby Food,Baby Food,1312
Gabon,Fruits,Fruits,7292
Turkmenistan,Office Supplies,Office Supplies,206
Ghana,Fruits,Fruits,685
Nauru,Vegetables,Vegetables,1388
Liechtenstein,Cosmetics,Cosmetics,2010
Chad,Cereal,Cereal,4273
Rwanda,Office Supplies,Office Supplies,6932
Cameroon,Office Supplies,Office Supplies,773
Switzerland,Fruits,Fruits,3614
Portugal,Baby Food,Baby Food,5304
Mongolia,Clothes,Clothes,2722
Mauritania,Vegetables,Vegetables,4780
Serbia,Clothes,Clothes,7419
Mali,Meat,Meat,8614
Swaziland,Personal Care,Personal Care,3369
Djibouti,Office Supplies,Office Supplies,8720
Cote d'Ivoire,Clothes,Clothes,8736
Afghanistan,Clothes,Clothes,9514
Benin,Cereal,Cereal,4184
Sao Tome and Principe,Beverages,Beverages,7907
Saint Kitts and Nevis ,Meat,Meat,2877
Swaziland,Beverages,Beverages,3316
Mozambique,Office Supplies,Office Supplies,480
Belize,Beverages,Beverages,7654
Saint Kitts and Nevis ,Fruits,Fruits,5156
Netherlands,Vegetables,Vegetables,5334
Guinea,Beverages,Beverages,7569
Bosnia and Herzegovina,Household,Household,3272
Turkmenistan,Fruits,Fruits,884
Morocco,Cereal,Cereal,880
Uganda,Clothes,Clothes,764
Poland,Meat,Meat,74
Ukraine,Household,Household,5375
Grenada,Office Supplies,Office Supplies,5266
Panama,Cereal,Cereal,5378
Monaco,Meat,Meat,3372
Kuwait,Clothes,Clothes,3940
Cambodia,Household,Household,3805
Iceland,Cosmetics,Cosmetics,6723
Saint Lucia,Beverages,Beverages,8480
Dominican Republic,Household,Household,1892
Sierra Leone,Beverages,Beverages,1809
United Kingdom,Fruits,Fruits,111
Slovakia,Cereal,Cereal,709
Nepal,Clothes,Clothes,4544
The Bahamas,Office Supplies,Office Supplies,4592
Serbia,Personal Care,Personal Care,855
Iceland,Cereal,Cereal,5372
Tajikistan,Cereal,Cereal,7209
Slovenia,Meat,Meat,7464
Botswana,Fruits,Fruits,4268
Republic of the Congo,Cosmetics,Cosmetics,7782
Malaysia,Beverages,Beverages,5198
Mongolia,Cosmetics,Cosmetics,5739
Slovakia,Personal Care,Personal Care,5662
Uganda,Personal Care,Personal Care,3251
Georgia,Personal Care,Personal Care,3824
Djibouti,Snacks,Snacks,4730
Finland,Snacks,Snacks,349
Greece,Meat,Meat,7091
Iceland,Cosmetics,Cosmetics,8400
Rwanda,Household,Household,9749
Panama,Cereal,Cereal,3642
Slovakia,Fruits,Fruits,4616
Mexico,Beverages,Beverages,4238
Namibia,Snacks,Snacks,6107
Guinea-Bissau,Household,Household,853
Burundi,Beverages,Beverages,1137
United Arab Emirates,Cereal,Cereal,6651
Nepal,Personal Care,Personal Care,9119
Egypt,Clothes,Clothes,7296
Greece,Clothes,Clothes,1967
Fiji,Beverages,Beverages,951
Japan,Cereal,Cereal,4096
Pakistan,Personal Care,Personal Care,8282
East Timor,Baby Food,Baby Food,2419
Samoa ,Meat,Meat,2451
Maldives,Household,Household,6351
France,Vegetables,Vegetables,9123
Lesotho,Beverages,Beverages,7805
Kenya,Fruits,Fruits,6463
Guatemala,Meat,Meat,1196
Marshall Islands,Fruits,Fruits,5134
Finland,Clothes,Clothes,3438
Ghana,Cosmetics,Cosmetics,8300
Kazakhstan,Clothes,Clothes,3944
Macedonia,Personal Care,Personal Care,1625
Bhutan,Meat,Meat,4629
Denmark,Household,Household,3274
Liberia,Household,Household,9907
Iraq,Meat,Meat,3910
Israel,Household,Household,6692
Swaziland,Snacks,Snacks,6697
Tunisia ,Meat,Meat,4398
Nicaragua,Fruits,Fruits,7300
Andorra,Fruits,Fruits,4940
Niger,Baby Food,Baby Food,3883
Namibia,Meat,Meat,2730
Iraq,Cereal,Cereal,7110
Central African Republic,Personal Care,Personal Care,4683
Dominica,Fruits,Fruits,144
Kiribati,Clothes,Clothes,214
Saudi Arabia,Cereal,Cereal,8650
Rwanda,Beverages,Beverages,1236
Mexico,Beverages,Beverages,791
Solomon Islands,Personal Care,Personal Care,2164
Kuwait,Household,Household,7233
Turkmenistan,Vegetables,Vegetables,9911
Taiwan,Cosmetics,Cosmetics,1139
Germany,Fruits,Fruits,3891
San Marino,Beverages,Beverages,8173
Palau,Cosmetics,Cosmetics,6019
Chad,Cosmetics,Cosmetics,6499
Slovakia,Snacks,Snacks,709
Serbia,Baby Food,Baby Food,6781
Eritrea,Personal Care,Personal Care,4874
Cote d'Ivoire,Fruits,Fruits,2183
Guinea,Personal Care,Personal Care,7930
Haiti,Vegetables,Vegetables,8370
South Sudan,Snacks,Snacks,1789
Costa Rica,Personal Care,Personal Care,3505
Haiti,Snacks,Snacks,866
Armenia,Baby Food,Baby Food,8252
Guinea-Bissau,Cereal,Cereal,2075
Angola,Vegetables,Vegetables,5776
Luxembourg,Clothes,Clothes,4829
Swaziland,Fruits,Fruits,1740
Nigeria,Personal Care,Personal Care,1044
Latvia,Snacks,Snacks,4309
Dominican Republic,Office Supplies,Office Supplies,5134
Sao Tome and Principe,Fruits,Fruits,4147
San Marino,Personal Care,Personal Care,4011
Iraq,Cosmetics,Cosmetics,4418
United States of America,Fruits,Fruits,7091
The Bahamas,Fruits,Fruits,785
Philippines,Vegetables,Vegetables,6286
Macedonia,Household,Household,1413
Burundi,Office Supplies,Office Supplies,6013
Monaco,Meat,Meat,6966
Singapore,Beverages,Beverages,3184
Vatican City,Meat,Meat,608
Luxembourg,Baby Food,Baby Food,7213
South Africa,Fruits,Fruits,8003
Uganda,Household,Household,15
Togo,Beverages,Beverages,7315
Uzbekistan,Office Supplies,Office Supplies,6003
Armenia,Personal Care,Personal Care,9209
Uganda,Clothes,Clothes,2093
Federated States of Micronesia,Cereal,Cereal,6847
United Arab Emirates,Clothes,Clothes,7697
Malaysia,Beverages,Beverages,5895
Switzerland,Office Supplies,Office Supplies,4730
Mongolia,Fruits,Fruits,4517
Kuwait,Fruits,Fruits,7605
Saint Vincent and the Grenadines,Fruits,Fruits,3375
Thailand,Snacks,Snacks,3238
Chad,Household,Household,5636
France,Cosmetics,Cosmetics,1042
Macedonia,Baby Food,Baby Food,6961
Bahrain,Fruits,Fruits,2931
Oman,Meat,Meat,5517
Tajikistan,Household,Household,3319
Lesotho,Cosmetics,Cosmetics,1966
China,Beverages,Beverages,9120
Indonesia,Beverages,Beverages,9473
Australia,Cereal,Cereal,9748
Algeria,Fruits,Fruits,3701
Sri Lanka,Baby Food,Baby Food,7118
The Bahamas,Fruits,Fruits,2816
Algeria,Meat,Meat,5643
Fiji,Cosmetics,Cosmetics,7480
Nigeria,Snacks,Snacks,2238
Kuwait,Clothes,Clothes,858
Pakistan,Cosmetics,Cosmetics,6316
Canada,Office Supplies,Office Supplies,8615
Haiti,Office Supplies,Office Supplies,9792
Germany,Meat,Meat,8913
United States of America,Vegetables,Vegetables,7079
Georgia,Baby Food,Baby Food,2418
Namibia,Cosmetics,Cosmetics,5092
Montenegro,Clothes,Clothes,2293
United Kingdom,Cosmetics,Cosmetics,3245
Malawi,Fruits,Fruits,4202
Zambia,Fruits,Fruits,3452
Senegal,Clothes,Clothes,6310
United States of America,Baby Food,Baby Food,126
Armenia,Vegetables,Vegetables,9280
Syria,Snacks,Snacks,183
Brunei,Clothes,Clothes,6277
Kazakhstan,Beverages,Beverages,3035
Morocco,Meat,Meat,2964
Tunisia ,Cosmetics,Cosmetics,598
Bulgaria,Beverages,Beverages,7505
Luxembourg,Fruits,Fruits,7285
Tonga,Baby Food,Baby Food,566
Denmark,Meat,Meat,10
Azerbaijan,Meat,Meat,5309
Kyrgyzstan,Cosmetics,Cosmetics,8187
Brunei,Baby Food,Baby Food,7399
Tanzania,Cereal,Cereal,3731
Papua New Guinea,Household,Household,5000
Italy,Snacks,Snacks,1055
Central African Republic,Household,Household,8775
Finland,Baby Food,Baby Food,7073
Uzbekistan,Clothes,Clothes,1890
Mali,Personal Care,Personal Care,1200
Poland,Vegetables,Vegetables,8
Mongolia,Meat,Meat,5350
Maldives,Snacks,Snacks,1293
Democratic Republic of the Congo,Meat,Meat,3936
Burundi,Cosmetics,Cosmetics,6409
Vatican City,Beverages,Beverages,3873
Kuwait,Cosmetics,Cosmetics,8520
Mexico,Beverages,Beverages,4574
Liberia,Office Supplies,Office Supplies,3291
Malaysia,Office Supplies,Office Supplies,7955
Tanzania,Cereal,Cereal,8885
Benin,Baby Food,Baby Food,8428
Israel,Fruits,Fruits,5966
Turkmenistan,Cosmetics,Cosmetics,2909
Dominica,Household,Household,7699
Switzerland,Baby Food,Baby Food,810
Yemen,Snacks,Snacks,9747
Sri Lanka,Office Supplies,Office Supplies,4047
Benin,Cosmetics,Cosmetics,275
Russia,Cereal,Cereal,7032
Norway,Personal Care,Personal Care,9947
Lithuania,Office Supplies,Office Supplies,6681
United States of America,Snacks,Snacks,1927
Palau,Meat,Meat,2407
Uzbekistan,Meat,Meat,1878
Montenegro,Vegetables,Vegetables,6125
Saint Kitts and Nevis ,Snacks,Snacks,7965
Kosovo,Meat,Meat,2247
Djibouti,Beverages,Beverages,852
Guatemala,Office Supplies,Office Supplies,7690
Finland,Meat,Meat,3703
Algeria,Fruits,Fruits,1865
Saint Lucia,Cereal,Cereal,2182
Cyprus,Beverages,Beverages,6689
Laos,Beverages,Beverages,4453
Benin,Baby Food,Baby Food,6574
Armenia,Cosmetics,Cosmetics,1181
Tonga,Baby Food,Baby Food,8435
Oman,Office Supplies,Office Supplies,5528
Denmark,Baby Food,Baby Food,1685
North Korea,Vegetables,Vegetables,3160
Bangladesh,Snacks,Snacks,8240
Lebanon,Cosmetics,Cosmetics,2240
Antigua and Barbuda ,Vegetables,Vegetables,2512
France,Beverages,Beverages,3433
Kenya,Snacks,Snacks,1416
Malta,Vegetables,Vegetables,9902
Equatorial Guinea,Vegetables,Vegetables,4366
Dominican Republic,Baby Food,Baby Food,7312
Cote d'Ivoire,Baby Food,Baby Food,3276
Austria,Cosmetics,Cosmetics,3827
Belgium,Fruits,Fruits,2561
Iraq,Beverages,Beverages,110
Tunisia ,Personal Care,Personal Care,9134
Lebanon,Baby Food,Baby Food,9325
Panama,Fruits,Fruits,2409
Vatican City,Snacks,Snacks,7138
Gabon,Baby Food,Baby Food,4300
Cuba,Snacks,Snacks,1711
Algeria,Meat,Meat,9221
Indonesia,Baby Food,Baby Food,3710
Saint Lucia,Fruits,Fruits,4088
Mauritius ,Cereal,Cereal,6297
Yemen,Fruits,Fruits,8312
Singapore,Personal Care,Personal Care,5138
Czech Republic,Personal Care,Personal Care,3809
Cyprus,Beverages,Beverages,8395
Iceland,Snacks,Snacks,4993
Afghanistan,Beverages,Beverages,6734
Libya,Vegetables,Vegetables,8778
Sweden,Office Supplies,Office Supplies,3318
Sudan,Vegetables,Vegetables,4577
Belize,Cereal,Cereal,3811
Central African Republic,Household,Household,4305
Guinea,Baby Food,Baby Food,6378
Lebanon,Baby Food,Baby Food,2376
Kenya,Vegetables,Vegetables,1682
Kuwait,Clothes,Clothes,5704
Vatican City,Snacks,Snacks,2887
Equatorial Guinea,Baby Food,Baby Food,3703
Iraq,Beverages,Beverages,5658
Taiwan,Snacks,Snacks,8288
Iran,Baby Food,Baby Food,8159
Swaziland,Household,Household,3871
Iraq,Cereal,Cereal,1053
Senegal,Cereal,Cereal,7367
Thailand,Beverages,Beverages,7505
Malaysia,Cosmetics,Cosmetics,8191
Israel,Baby Food,Baby Food,3179
Niger,Snacks,Snacks,8256
Kenya,Household,Household,6239
Cameroon,Clothes,Clothes,1977
El Salvador,Beverages,Beverages,7349
Montenegro,Fruits,Fruits,6267
Antigua and Barbuda ,Meat,Meat,9673
Vietnam,Personal Care,Personal Care,540
Mozambique,Baby Food,Baby Food,8874
Nepal,Personal Care,Personal Care,6711
Rwanda,Personal Care,Personal Care,3118
Rwanda,Beverages,Beverages,9194
Andorra,Meat,Meat,3068
Kuwait,Baby Food,Baby Food,4902
Kyrgyzstan,Fruits,Fruits,1888
Lebanon,Beverages,Beverages,3250
Germany,Personal Care,Personal Care,5243
Azerbaijan,Household,Household,6152
Guatemala,Household,Household,1296
Honduras,Beverages,Beverages,8022
San Marino,Personal Care,Personal Care,711
Ireland,Beverages,Beverages,5774
Tanzania,Cereal,Cereal,6653
Slovenia,Baby Food,Baby Food,8822
Indonesia,Household,Household,4786
Yemen,Beverages,Beverages,9080
Czech Republic,Household,Household,3273
Syria,Office Supplies,Office Supplies,962
Netherlands,Cereal,Cereal,2778
Qatar,Beverages,Beverages,1382
Bulgaria,Household,Household,6467
Albania,Meat,Meat,9755
Singapore,Beverages,Beverages,2
Burkina Faso,Cereal,Cereal,7994
Tunisia ,Fruits,Fruits,1548
Tonga,Vegetables,Vegetables,513
Malta,Meat,Meat,1769
Bhutan,Household,Household,4227
Antigua and Barbuda ,Household,Household,3829
Lesotho,Cosmetics,Cosmetics,8549
Mauritania,Cereal,Cereal,3392
Nicaragua,Snacks,Snacks,5394
Nicaragua,Cosmetics,Cosmetics,8622
Myanmar,Vegetables,Vegetables,9176
Botswana,Snacks,Snacks,184
Nauru,Beverages,Beverages,6808
South Sudan,Beverages,Beverages,1240
Austria,Snacks,Snacks,7705
Luxembourg,Beverages,Beverages,7456
Italy,Baby Food,Baby Food,3781
Comoros,Cosmetics,Cosmetics,6996
Madagascar,Cereal,Cereal,9449
Montenegro,Household,Household,522
Czech Republic,Office Supplies,Office Supplies,1625
Canada,Cosmetics,Cosmetics,1200
China,Fruits,Fruits,9722
Azerbaijan,Fruits,Fruits,4694
Israel,Vegetables,Vegetables,5654
Ethiopia,Cereal,Cereal,9168
Hungary,Meat,Meat,3835
Samoa ,Snacks,Snacks,5285
Hungary,Baby Food,Baby Food,1179
Ghana,Cosmetics,Cosmetics,6209
Somalia,Cereal,Cereal,7100
Belarus,Household,Household,7606
Armenia,Personal Care,Personal Care,3513
Tonga,Personal Care,Personal Care,7638
North Korea,Cosmetics,Cosmetics,4831
United Kingdom,Baby Food,Baby Food,6971
Estonia,Vegetables,Vegetables,7969
Mozambique,Household,Household,8767
Kuwait,Cereal,Cereal,2340
Laos,Baby Food,Baby Food,8691
Fiji,Office Supplies,Office Supplies,9858
Burkina Faso,Meat,Meat,4908
Nepal,Baby Food,Baby Food,4939
Estonia,Baby Food,Baby Food,8081
San Marino,Cosmetics,Cosmetics,4495
Palau,Vegetables,Vegetables,1374
Uzbekistan,Cereal,Cereal,7941
Equatorial Guinea,Cereal,Cereal,451
Iceland,Household,Household,7190
Maldives,Meat,Meat,3476
Eritrea,Personal Care,Personal Care,6658
Benin,Meat,Meat,1114
Japan,Fruits,Fruits,3257
Monaco,Cereal,Cereal,6529
Croatia,Clothes,Clothes,6403
Mexico,Personal Care,Personal Care,5384
Sierra Leone,Cereal,Cereal,8009
Moldova ,Vegetables,Vegetables,5844
Turkey,Snacks,Snacks,2488
Guinea,Vegetables,Vegetables,8572
Albania,Office Supplies,Office Supplies,6756
San Marino,Meat,Meat,6733
Samoa ,Beverages,Beverages,227
Eritrea,Cosmetics,Cosmetics,5991
Angola,Vegetables,Vegetables,4813
Tonga,Clothes,Clothes,4510
South Sudan,Vegetables,Vegetables,4930
Sudan,Fruits,Fruits,2954
Monaco,Fruits,Fruits,7491
Germany,Office Supplies,Office Supplies,4486
Iceland,Fruits,Fruits,1911
Dominica,Clothes,Clothes,4772
Vanuatu,Vegetables,Vegetables,104
Vanuatu,Personal Care,Personal Care,1975
Seychelles ,Baby Food,Baby Food,6483
United Arab Emirates,Beverages,Beverages,6759
Ghana,Household,Household,7963
Croatia,Personal Care,Personal Care,2288
Gabon,Personal Care,Personal Care,3958
Cyprus,Baby Food,Baby Food,4227
Uzbekistan,Household,Household,6381
Comoros,Meat,Meat,739
Poland,Office Supplies,Office Supplies,9648
Bahrain,Cosmetics,Cosmetics,2488
Ukraine,Vegetables,Vegetables,671
El Salvador,Clothes,Clothes,2639
Hungary,Household,Household,8865
Kuwait,Household,Household,6855
Cyprus,Cereal,Cereal,6145
Ireland,Vegetables,Vegetables,3301
Zambia,Office Supplies,Office Supplies,6923
Namibia,Clothes,Clothes,2641
Marshall Islands,Cereal,Cereal,8115
Portugal,Personal Care,Personal Care,8038
Russia,Cereal,Cereal,9134
Portugal,Meat,Meat,5157
Malawi,Meat,Meat,1895
Tunisia ,Clothes,Clothes,2163
Russia,Snacks,Snacks,810
Switzerland,Vegetables,Vegetables,9718
Belarus,Meat,Meat,2796
Azerbaijan,Baby Food,Baby Food,987
Croatia,Clothes,Clothes,7264
Hungary,Fruits,Fruits,1634
Namibia,Meat,Meat,6131
Cuba,Meat,Meat,9823
